[7672, 16, 11] [-8, -7, 137]
[7676, 16, 11] [-4, -19, 101]
[7685, 16, 10] [5, 29, 53]
[7689, 16, 11] [-3, -11, 233]
[7692, 16, 13] [-4, -3, 641]
[7701, 16, 13] [-3, 17, -151]
[7705, 16, 11] [5, -23, -67]
[7708, 16, 13] [-4, 41, -47]
[7720, 16, 10] [8, 5, 193]
[7733, 16, 13] [-11, -19, 37]
[7756, 16, 11] [-4, -7, 277]
[7761, 16, 11] [-3, 13, -199]
[7772, 16, 11] [-4, 29, -67]
[7777, 16, 11] [-7, -11, 101]
[7784, 16, 13] [8, -7, -139]
[7797, 16, 11] [-3, -23, 113]
[7805, 16, 11] [5, -7, -223]
[7809, 16, 13] [-3, -19, 137]
[7832, 16, 11] [-8, -11, 89]
[7833, 16, 11] [-3, -7, 373]
[7836, 16, 13] [-4, -3, 653]
[7845, 16, 11] [-3, 5, -523]
[7852, 16, 13] [-4, 13, -151]
[7868, 16, 11] [-4, -7, 281]
[7869, 16, 13] [-3, -43, 61]
[7880, 8, 5] [8, 5, 197]
[7881, 16, 11] [-3, 37, -71]
[7885, 16, 13] [5, -19, -83]
[7912, 16, 13] [8, -23, -43]
[7932, 16, 11] [-4, -3, 661]
[7944, 16, 11] [8, -3, -331]
[7945, 16, 11] [5, -7, -227]
[7953, 16, 13] [-3, -11, 241]
[7960, 16, 13] [-8, 5, -199]
[7964, 16, 11] [-4, -11, 181]
[7973, 16, 13] [-7, 17, -67]
[8024, 16, 11] [-8, 17, -59]
[8029, 16, 13] [-7, -31, 37]
[8041, 16, 13] [-11, 17, -43]
[8056, 16, 11] [-8, -19, 53]
[8076, 16, 11] [-4, -3, 673]
[8088, 16, 11] [-8, -3, 337]
[8113, 16, 13] [-7, -19, 61]
[8124, 16, 13] [-4, -3, 677]
[8165, 16, 13] [5, -23, -71]
[8169, 16, 13] [-3, -7, 389]
[8177, 16, 10] [13, 17, 37]
[8188, 16, 13] [-4, -23, 89]
[8204, 16, 13] [-4, -7, 293]
[8205, 16, 11] [-3, 5, -547]
[8216, 16, 13] [-8, 13, -79]
[8229, 16, 11] [-3, 13, -211]
[8236, 16, 11] [-4, 29, -71]
[8241, 16, 11] [-3, 41, -67]
[8245, 8, 5] [5, 17, 97]
[8277, 16, 11] [-3, -31, 89]
[8284, 16, 13] [-4, -19, 109]
[8296, 16, 10] [8, 17, 61]
[8305, 16, 11] [5, -11, -151]
[8313, 16, 11] [-3, 17, -163]
[8328, 16, 11] [8, -3, -347]
[8337, 16, 13] [-3, -7, 397]
[8344, 16, 13] [-8, -7, 149]
[8365, 16, 13] [5, -7, -239]
[8376, 16, 13] [-8, -3, 349]
[8380, 16, 11] [-4, 5, -419]
[8393, 16, 13] [-7, -11, 109]
[8412, 16, 13] [-4, -3, 701]
[8421, 16, 13] [-3, -7, 401]
[8437, 16, 11] [-11, 13, -59]
[8440, 16, 13] [-8, 5, -211]
[8445, 16, 11] [-3, 5, -563]
[8449, 16, 11] [-7, 17, -71]
[8456, 16, 11] [8, -7, -151]
[8472, 16, 13] [-8, -3, 353]
[8476, 16, 13] [-4, 13, -163]
[8481, 16, 13] [-3, -11, 257]
[8492, 16, 13] [-4, -11, 193]
[8493, 16, 13] [-3, -19, 149]
[8508, 16, 11] [-4, -3, 709]
[8517, 16, 11] [-3, 17, -167]
[8533, 16, 13] [-7, -23, 53]
[8536, 16, 11] [-8, -11, 97]
[8565, 16, 13] [-3, 5, -571]
[8569, 16, 11] [-11, -19, 41]
[8584, 8, 5] [8, 29, 37]
[8585, 16, 10] [5, 17, 101]
[8588, 16, 13] [-4, -19, 113]
[8589, 16, 13] [-3, -7, 409]
[8601, 16, 11] [-3, -47, 61]
[8616, 16, 13] [8, -3, -359]
[8620, 16, 11] [-4, 5, -431]
[8632, 16, 11] [-8, 13, -83]
[8636, 16, 11] [-4, 17, -127]
[8648, 16, 11] [8, -23, -47]
[8668, 16, 13] [-4, -11, 197]
[8684, 16, 13] [-4, 13, -167]
[8697, 16, 13] [-3, 13, -223]
[8701, 16, 11] [-7, -11, 113]
[8729, 16, 13] [-7, 29, -43]
[8732, 16, 13] [-4, 37, -59]
[8733, 16, 11] [-3, 41, -71]
[8764, 16, 13] [-4, -7, 313]
[8769, 16, 13] [-3, 37, -79]
[8780, 16, 11] [-4, 5, -439]
[8785, 16, 13] [5, -7, -251]
[8789, 16, 13] [-11, 17, -47]
[8792, 16, 11] [-8, -7, 157]
[8796, 16, 11] [-4, -3, 733]
[8805, 16, 11] [-3, 5, -587]
[8808, 16, 13] [8, -3, -367]
[8841, 16, 11] [-3, -7, 421]
[8845, 16, 10] [5, 29, 61]
[8853, 16, 13] [-3, 13, -227]
[8860, 16, 13] [-4, 5, -443]
[8876, 16, 11] [-4, -7, 317]
[8877, 16, 13] [-3, -11, 269]
[8888, 16, 11] [-8, -11, 101]
[8897, 16, 13] [-7, -31, 41]
[8905, 8, 5] [5, 13, 137]
[8908, 16, 13] [-4, 17, -131]
[8920, 16, 11] [-8, 5, -223]
[8924, 16, 13] [-4, -23, 97]
[8949, 16, 11] [-3, -19, 157]
[8952, 16, 13] [-8, -3, 373]
[8961, 16, 13] [-3, 29, -103]
[8965, 16, 13] [5, -11, -163]
[8968, 16, 11] [8, -19, -59]
[8985, 16, 13] [-3, 5, -599]
[9021, 16, 11] [-3, -31, 97]
[9052, 16, 13] [-4, -31, 73]
[9061, 16, 10] [13, 17, 41]
[9064, 16, 13] [8, -11, -103]
[9080, 16, 11] [-8, 5, -227]
[9084, 16, 11] [-4, -3, 757]
[9085, 16, 13] [5, -23, -79]
[9093, 16, 13] [-3, -7, 433]
[9096, 16, 11] [8, -3, -379]
[9105, 16, 11] [-3, 5, -607]
[9112, 16, 11] [-8, 17, -67]
[9116, 16, 11] [-4, -43, 53]
[9128, 16, 13] [8, -7, -163]
[9129, 16, 13] [-3, 17, -179]
[9132, 16, 13] [-4, -3, 761]
[9141, 16, 13] [-3, -11, 277]
[9145, 16, 11] [5, -31, -59]
[9160, 16, 10] [8, 5, 229]
[9164, 16, 13] [-4, 29, -79]
[9176, 16, 11] [-8, -31, 37]
[9185, 16, 13] [5, -11, -167]
[9192, 16, 13] [8, -3, -383]
[9205, 16, 11] [5, -7, -263]
[9213, 16, 11] [-3, 37, -83]
[9228, 16, 11] [-4, -3, 769]
[9256, 16, 10] [8, 13, 89]
[9260, 16, 13] [-4, 5, -463]
[9265, 16, 10] [5, 17, 109]
[9269, 16, 13] [13, -23, -31]
[9272, 16, 13] [-8, -19, 61]
[9273, 16, 11] [-3, -11, 281]
[9276, 16, 13] [-4, -3, 773]
[9285, 16, 13] [-3, 5, -619]
[9292, 16, 11] [-4, -23, 101]
[9308, 16, 11] [-4, 13, -179]
[9309, 16, 13] [-3, 29, -107]
[9320, 16, 10] [8, 5, 233]
[9321, 16, 13] [-3, 13, -239]
[9336, 16, 11] [-8, -3, 389]
[9340, 16, 13] [-4, 5, -467]
[9352, 16, 11] [8, -7, -167]
[9361, 16, 13] [-11, -23, 37]
[9373, 16, 13] [-7, 13, -103]
[9381, 16, 13] [-3, 53, -59]
[9393, 16, 13] [-3, -31, 101]
[9401, 16, 11] [-7, 17, -79]
[9416, 16, 11] [8, -11, -107]
[9417, 16, 13] [-3, -43, 73]
[9429, 16, 13] [-3, -7, 449]
[9436, 16, 11] [-4, -7, 337]
[9452, 16, 13] [-4, 17, -139]
[9453, 16, 11] [-3, -23, 137]
[9465, 16, 13] [-3, 5, -631]
[9485, 16, 13] [5, -7, -271]
[9512, 16, 10] [8, 29, 41]
[9528, 16, 13] [-8, -3, 397]
[9541, 16, 13] [-7, 29, -47]
[9545, 16, 11] [5, -23, -83]
[9560, 16, 13] [-8, 5, -239]
[9564, 16, 13] [-4, -3, 797]
[9580, 16, 11] [-4, 5, -479]
[9581, 16, 11] [-11, 13, -67]
[9592, 16, 11] [-8, -11, 109]
[9597, 16, 11] [-3, -7, 457]
[9605, 8, 5] [5, 17, 113]
[9624, 16, 13] [-8, -3, 401]
[9628, 16, 11] [-4, 29, -83]
[9640, 16, 10] [8, 5, 241]
[9645, 16, 11] [-3, 5, -643]
[9656, 16, 13] [-8, 17, -71]
[9669, 16, 11] [-3, -11, 293]
[9676, 16, 11] [-4, 41, -59]
[9681, 16, 11] [-3, -7, 461]
[9685, 16, 10] [5, 13, 149]
[9688, 16, 11] [-8, -7, 173]
[9705, 16, 11] [-3, 5, -647]
[9708, 16, 13] [-4, -3, 809]
[9709, 16, 13] [-7, -19, 73]
[9717, 16, 11] [-3, 41, -79]
[9737, 16, 13] [-7, 13, -107]
[9740, 16, 13] [-4, 5, -487]
[9741, 16, 13] [-3, 17, -191]
[9752, 16, 11] [-8, -23, 53]
[9772, 16, 13] [-4, -7, 349]
[9785, 16, 13] [5, -19, -103]
[9789, 16, 11] [-3, 13, -251]
[9805, 16, 10] [5, 37, 53]
[9816, 16, 11] [-8, -3, 409]
[9820, 16, 11] [-4, 5, -491]
[9821, 16, 11] [-7, -23, 61]
[9845, 16, 11] [5, -11, -179]
[9852, 16, 13] [-4, -3, 821]
[9861, 16, 11] [-3, -19, 173]
[9877, 16, 13] [-7, 17, -83]
[9884, 16, 13] [-4, -7, 353]
[9885, 16, 13] [-3, 5, -659]
[9889, 16, 11] [-11, 29, -31]
[9905, 16, 11] [5, -7, -283]
[9916, 16, 11] [-4, 37, -67]
[9928, 16, 10] [8, 17, 73]
[9932, 16, 11] [-4, 13, -191]
[9944, 16, 11] [-8, -11, 113]
[9948, 16, 11] [-4, -3, 829]
[9964, 16, 11] [-4, -47, 53]
[9976, 16, 11] [-8, 29, -43]
[9980, 16, 11] [-4, 5, -499]
[10013, 16, 13] [17, -19, -31]
[10024, 16, 13] [8, -7, -179]
[10028, 16, 13] [-4, -23, 109]
[10040, 16, 13] [-8, 5, -251]
[10056, 16, 11] [8, -3, -419]
[10060, 16, 13] [-4, 5, -503]
[10076, 16, 11] [-4, -11, 229]
[10088, 16, 10] [8, 13, 97]
[10104, 16, 13] [-8, -3, 421]
[10105, 16, 11] [5, -43, -47]
[10136, 16, 11] [-8, -7, 181]
[10137, 16, 11] [-3, -31, 109]
[10149, 16, 11] [-3, 17, -199]
[10153, 16, 11] [-11, 13, -71]
[10165, 16, 13] [5, -19, -107]
[10168, 16, 11] [-8, -31, 41]
[10184, 16, 11] [8, -19, -67]
[10205, 16, 10] [5, 13, 157]
[10209, 16, 13] [-3, 41, -83]
[10236, 16, 11] [-4, -3, 853]
[10245, 16, 11] [-3, 5, -683]
[10252, 16, 13] [-4, -11, 233]
[10257, 16, 11] [-3, 13, -263]
[10268, 16, 11] [-4, 17, -151]
[10280, 16, 10] [8, 5, 257]
[10281, 16, 11] [-3, -23, 149]
[10284, 16, 13] [-4, -3, 857]
[10293, 16, 13] [-3, -47, 73]
[10317, 16, 13] [-3, -19, 181]
[10329, 16, 11] [-3, -11, 313]
